Region,Week,TV_Ad_Impressions,Digital_Display_Impressions,Social_Media_Impressions,Search_Ad_Impressions,Video_Ad_Impressions,Competitor_Vehicle_Sales,Google_Query_Volume,TV_Ad_Spend,Digital_Display_Spend,Social_Media_Spend,Search_Ad_Spend,Video_Ad_Spend,Organic_Search_Impressions,Promotional_Discounts,Test_Drive_Bookings,Revenue_Per_Vehicle_Sale,Target_Market_Size
EE,2021-03-01,282087.0,0.0,0.0,477244.0,131217.0,-1.588481,-0.75076246,2068.4658,0.0,0.0,3719.0862,1022.4313,0.0,0.3454592,8141,67219.17622853133,327985.06
EE,2021-03-08,722310.0,0.0,0.0,1841877.0,374763.0,-1.0805454,0.5786578,5296.4995,0.0,0.0,14353.454,2920.1204,0.0,0.0,6503,67021.65917404859,327985.06
EE,2021-03-15,535856.0,226883.0,162303.0,1187490.0,806422.0,0.81823194,-0.24010569,3929.2837,2187.4314,1206.0614,9253.92,6283.569,914408.0,0.0,3957,67793.27428827,327985.06
EE,2021-03-22,227440.0,0.0,0.0,967887.0,1053332.0,1.0869517,-1.6331811,1667.7545,0.0,0.0,7542.589,8207.47,889831.0,0.2997852,6218,67275.18349063143,327985.06
EE,2021-03-29,703151.0,111069.0,0.0,892615.0,470912.0,0.22862121,-0.29834712,5156.0117,1070.842,0.0,6956.0063,3669.3047,52471.0,0.0,5745,67951.58355948694,327985.06
EE,2021-04-05,457513.0,0.0,289063.0,1510771.0,331887.0,-0.73533785,0.00050377846,3354.8162,0.0,2148.0054,11773.197,2586.0342,384458.0,0.7675766,8423,67985.85071659496,327985.06
EE,2021-04-12,266437.0,351329.0,107058.0,995857.0,1562670.0,0.76429117,0.80375755,1953.7087,3387.2441,795.53986,7760.5547,12176.187,744315.0,0.20580558,5812,66712.57981114782,327985.06
EE,2021-04-19,9934.0,0.0,0.0,230748.0,0.0,-2.9053354,-1.2048163,72.84328,0.0,0.0,1798.1824,0.0,0.0,0.0,10885,67473.04814381244,327985.06
EE,2021-04-26,1293311.0,375717.0,0.0,1539614.0,1002344.0,1.1571913,-0.48682094,9483.491,3622.3745,0.0,11997.966,7810.176,425263.0,0.1922928,2101,67505.67180027916,327985.06
EE,2021-05-03,873127.0,0.0,0.0,880300.0,227289.0,-0.526715,0.5528609,6402.3984,0.0,0.0,6860.0376,1771.0157,252906.0,0.88663965,5310,67653.20888659472,327985.06
EE,2021-05-10,327489.0,387600.0,0.0,1431848.0,0.0,-0.7084398,-1.0022624,2401.3862,3736.9412,0.0,11158.163,0.0,157664.0,1.7306337,8151,67697.62052610048,327985.06
EE,2021-05-17,352413.0,565487.0,0.0,477044.0,538255.0,-1.220243,-0.111238375,2584.147,5451.991,0.0,3717.5278,4194.0356,283824.0,1.695379,7833,67932.56349867734,327985.06
EE,2021-05-24,449987.0,0.0,0.0,691711.0,0.0,-1.9681567,-0.003742665,3299.63,0.0,0.0,5390.3936,0.0,124089.0,0.0,8705,67438.03516813826,327985.06
EE,2021-05-31,0.0,846272.0,0.0,634667.0,289323.0,-0.8935852,0.9042009,0.0,8159.1045,0.0,4945.8584,2254.3792,0.0,0.0,7621,67008.20069241113,327985.06
EE,2021-06-07,551442.0,40658.0,155693.0,1301220.0,1242220.0,1.8038386,-0.5466696,4043.5715,391.9932,1156.9429,10140.2,9679.268,124167.0,0.0,5821,67807.30985124147,327985.06
EE,2021-06-14,819475.0,562326.0,0.0,1131376.0,94108.0,-0.04497713,-0.29435423,6008.9834,5421.515,0.0,8816.633,733.2812,0.0,0.68392086,7715,67561.5710705507,327985.06
EE,2021-06-21,1180042.0,540721.0,280297.0,1263864.0,1100031.0,-0.7366457,0.5620097,8652.921,5213.2163,2082.866,9849.091,8571.344,279984.0,1.9626303,6779,66944.70824669219,327985.06
EE,2021-06-28,661208.0,504599.0,1143690.0,1582488.0,1513668.0,2.0081425,0.44489586,4848.455,4864.956,8498.674,12332.077,11794.367,794060.0,0.0,2816,67177.05604063837,327985.06
EE,2021-07-05,533214.0,62007.0,0.0,910999.0,174453.0,-1.338093,-0.673963,3909.9106,597.82385,0.0,7099.27,1359.3224,237834.0,0.0,5216,67521.69508784552,327985.06
EE,2021-07-12,868477.0,310489.0,0.0,881336.0,382857.0,-0.10340235,-0.43389475,6368.3013,2993.4963,0.0,6868.111,2983.188,0.0,0.0,4301,68057.22656580064,327985.06
EE,2021-07-19,0.0,0.0,0.0,440470.0,0.0,-1.0836364,-1.4332192,0.0,0.0,0.0,3432.5125,0.0,0.0,0.0,5566,67700.45531160082,327985.06
EE,2021-07-26,179737.0,480692.0,642389.0,1098886.0,0.0,0.4610947,0.7095518,1317.9617,4634.463,4773.544,8563.443,0.0,0.0,0.0,6885,67246.96725066885,327985.06
EE,2021-08-02,332884.0,712018.0,0.0,349482.0,208043.0,0.21319306,-0.8707012,2440.9463,6864.7305,0.0,2723.4575,1621.0526,0.0,0.0,3603,67739.46061018803,327985.06
EE,2021-08-09,1236331.0,240619.0,487521.0,1869378.0,503094.0,0.012723491,0.8396511,9065.673,2319.8635,3622.7317,14567.765,3920.064,113307.0,0.15973343,2209,67571.67505601273,327985.06
EE,2021-08-16,473553.0,259155.0,0.0,762896.0,1144453.0,-0.1950603,-0.39587262,3472.433,2498.5732,0.0,5945.127,8917.477,0.0,0.0,7564,67502.03720029833,327985.06
EE,2021-08-23,997067.0,541166.0,0.0,1000547.0,482077.0,-1.2443173,0.31787997,7311.2163,5217.5063,0.0,7797.103,3756.3013,0.0,0.8876709,6292,67401.60142496925,327985.06
EE,2021-08-30,459242.0,757136.0,506679.0,1814952.0,1157047.0,1.6268938,1.4783905,3367.4944,7299.7236,3765.0933,14143.631,9015.608,1295698.0,0.12096292,6937,67538.19083966194,327985.06
EE,2021-09-06,45099.0,1200619.0,0.0,867249.0,0.0,-2.2598102,-0.024327815,330.69846,11575.446,0.0,6758.333,0.0,225366.0,0.0,8837,67251.3982903855,327985.06
EE,2021-09-13,470257.0,0.0,68007.0,642684.0,453139.0,0.29160827,-0.472067,3448.2644,0.0,505.3549,5008.334,3530.819,0.0,0.0,4359,67548.67954601331,327985.06
EE,2021-09-20,1032078.0,980787.0,0.0,2089860.0,1324218.0,0.25105804,0.86442214,7567.942,9455.995,0.0,16285.946,10318.19,646889.0,0.8047098,3519,67685.46807063995,327985.06
EE,2021-09-27,103935.0,700618.0,0.0,829121.0,1636623.0,0.3957855,-0.37607044,762.1266,6754.8203,0.0,6461.2075,12752.422,200476.0,0.0,4789,68032.64155107422,327985.06
EE,2021-10-04,998056.0,738146.0,103266.0,1418272.0,965641.0,0.7725134,1.2952857,7318.4683,7116.6367,767.3618,11052.367,7524.1895,292042.0,0.7634261,4221,67146.20412510938,327985.06
EE,2021-10-11,805936.0,1090257.0,398703.0,1064634.0,1457774.0,0.1559391,0.3351966,5909.7056,10511.42,2962.7317,8296.523,11358.846,464396.0,0.0,5620,67126.12439448177,327985.06
EE,2021-10-18,588115.0,0.0,1110620.0,1309438.0,289922.0,2.0233371,-1.1325119,4312.4844,0.0,8252.934,10204.241,2259.0464,326707.0,1.7090715,3831,67457.29821056218,327985.06
EE,2021-10-25,319337.0,384211.0,70764.0,804823.0,1116868.0,1.5250853,-0.48436657,2341.6099,3704.2673,525.8419,6271.8574,8702.537,448177.0,0.0,5757,67979.10122730835,327985.06
EE,2021-11-01,850714.0,390601.0,398592.0,1475628.0,429805.0,1.0335653,2.80084,6238.05,3765.8748,2961.907,11499.334,3349.0024,697571.0,0.44168985,1666,67555.61464625527,327985.06
EE,2021-11-08,736928.0,541181.0,454434.0,1660048.0,755918.0,0.9648614,1.3293447,5403.689,5217.6514,3376.8647,12936.489,5890.046,745669.0,0.0,5495,67089.64340488776,327985.06
EE,2021-11-15,652831.0,522848.0,321268.0,2182247.0,597171.0,-0.22987634,2.1588418,4787.029,5040.8984,2387.3184,17005.902,4653.1035,1378141.0,2.5194888,5524,66942.64627771515,327985.06
EE,2021-11-22,1271330.0,1392548.0,1564341.0,3096002.0,1727040.0,3.07265,3.035625,9322.311,13425.878,11624.5,24126.65,13456.943,1285324.0,0.0,4337,67660.40721691886,327985.06
EE,2021-11-29,616808.0,36851.0,324418.0,1000030.0,392431.0,0.11450458,-0.016966853,4522.8823,355.28903,2410.7258,7793.0747,3057.7878,204112.0,0.0,2612,67543.93465504484,327985.06
EE,2021-12-06,40416.0,0.0,0.0,0.0,0.0,-0.38041586,-1.7085532,296.35934,0.0,0.0,0.0,0.0,343558.0,0.55933553,6434,67197.4901194535,327985.06
EE,2021-12-13,433321.0,817650.0,548156.0,1577782.0,696078.0,-0.16805363,1.9610355,3177.423,7883.153,4073.3057,12295.403,5423.778,129758.0,0.32339758,7165,67413.54464626187,327985.06
EE,2021-12-20,816376.0,0.0,0.0,666660.0,0.0,-2.7353616,0.02888915,5986.259,0.0,0.0,5195.175,0.0,161903.0,1.893243,10469,67371.46833004926,327985.06
EE,2021-12-27,729684.0,0.0,0.0,694029.0,304059.0,-1.8320369,-0.7055795,5350.571,0.0,0.0,5408.4575,2369.2007,0.0,1.0180173,6594,67240.28525627514,327985.06
EE,2022-01-03,786706.0,828724.0,0.0,1178264.0,1195560.0,0.36439914,-0.19345145,5768.6973,7989.92,0.0,9182.023,9315.698,313356.0,2.229563,5056,67001.64018882457,327985.06
EE,2022-01-10,633301.0,0.0,0.0,580690.0,550935.0,-1.4882832,0.04514447,4643.821,0.0,0.0,4525.2246,4292.837,0.0,0.0,5898,67506.92383054183,327985.06
EE,2022-01-17,0.0,0.0,0.0,245241.0,482602.0,-1.5186813,-1.189699,0.0,0.0,0.0,1911.124,3760.392,0.0,0.0,7263,67502.39154848589,327985.06
EE,2022-01-24,0.0,0.0,0.0,384819.0,59324.0,-0.08731413,-1.5742049,0.0,0.0,0.0,2998.833,462.24738,0.0,0.0,6655,67429.7366710604,327985.06
EE,2022-01-31,449179.0,153070.0,0.0,830194.0,296297.0,0.596308,0.18402106,3293.7053,1475.7832,0.0,6469.5693,2308.72,0.0,0.043581545,7004,67190.32216183117,327985.06
EE,2022-02-07,0.0,447289.0,0.0,724629.0,281697.0,0.8125235,-0.22821411,0.0,4312.417,0.0,5646.918,2194.958,380114.0,0.0,3411,67442.12873339056,327985.06
EE,2022-02-14,793716.0,182253.0,0.0,1148426.0,0.0,-1.0016181,-0.57157534,5820.0996,1757.1434,0.0,8949.501,0.0,99783.0,0.0,4321,68157.46998068505,327985.06
EE,2022-02-21,0.0,0.0,158000.0,1489366.0,929263.0,1.8203247,-1.4010026,0.0,0.0,1174.086,11606.392,7240.735,0.0,0.0,5865,67763.56641117507,327985.06
EE,2022-02-28,751199.0,455866.0,0.0,2052808.0,894591.0,0.46832377,0.8871985,5508.3345,4395.1094,0.0,15997.205,6970.574,660157.0,0.0,5232,67245.2562551347,327985.06
EE,2022-03-07,1220706.0,824457.0,70430.0,366906.0,816743.0,-1.155766,0.3026839,8951.099,7948.781,523.36,2859.24,6363.9893,819511.0,2.736159,10179,67603.14117506679,327985.06
EE,2022-03-14,279647.0,294753.0,0.0,130093.0,835123.0,-0.50232905,-2.463061,2050.574,2841.782,0.0,1013.794,6507.2046,0.0,0.82735264,6572,67353.99052754165,327985.06
EE,2022-03-21,232118.0,0.0,0.0,832439.0,334492.0,-0.35248646,-1.6309543,1702.057,0.0,0.0,6487.0645,2606.332,0.0,0.0,3750,67556.68781505185,327985.06
EE,2022-03-28,56861.0,188733.0,0.0,345630.0,520378.0,-1.0224571,-2.0858157,416.94598,1819.6185,0.0,2693.4395,4054.7395,0.0,1.5546603,6653,67461.82711787347,327985.06
EE,2022-04-04,622851.0,0.0,0.0,601584.0,552816.0,-1.4973977,-2.0381367,4567.194,0.0,0.0,4688.048,4307.4937,0.0,0.5109276,7482,68514.03875020625,327985.06
EE,2022-04-11,783131.0,0.0,0.0,689455.0,472394.0,-0.61252487,-0.31173217,5742.483,0.0,0.0,5372.813,3680.8523,652318.0,0.0,9377,67340.40718035238,327985.06
EE,2022-04-18,486964.0,0.0,0.0,969720.0,208047.0,-0.81876993,-0.9365018,3570.7722,0.0,0.0,7556.8735,1621.0839,0.0,0.21738541,10302,67659.63440039555,327985.06
EE,2022-04-25,0.0,281130.0,0.0,163635.0,472628.0,-0.013784602,-2.4730217,0.0,2710.4395,0.0,1275.1815,3682.6755,0.0,0.0,5861,67144.33114183234,327985.06
EE,2022-05-02,539172.0,27147.0,0.0,880648.0,818764.0,0.49660683,-1.1986469,3953.599,261.73053,0.0,6862.7495,6379.7363,763179.0,1.2648578,7337,67723.55543868417,327985.06
EE,2022-05-09,348306.0,398263.0,286121.0,877281.0,707829.0,1.2290988,-0.8799506,2554.0315,3839.7458,2126.1436,6836.511,5515.341,0.0,0.0,4630,67580.79361603889,327985.06
EE,2022-05-16,1156672.0,0.0,0.0,157891.0,132462.0,-2.7880192,0.2829218,8481.556,0.0,0.0,1230.4194,1032.1322,177257.0,1.2942252,8092,67688.47834286178,327985.06
EE,2022-05-23,0.0,625147.0,0.0,0.0,0.0,-1.6119795,-1.9694294,0.0,6027.187,0.0,0.0,0.0,0.0,0.0,5682,67830.49097219625,327985.06
EE,2022-05-30,257690.0,106236.0,0.0,1198572.0,578572.0,-0.41141212,0.5445914,1889.5693,1024.2458,0.0,9340.28,4508.182,0.0,0.39757973,5149,67204.10461895437,327985.06
EE,2022-06-06,806892.0,634009.0,0.0,889436.0,1038365.0,0.7088975,-1.3478124,5916.7153,6112.6274,0.0,6931.233,8090.8486,505446.0,0.91445065,6423,67234.9430355048,327985.06
EE,2022-06-13,966640.0,0.0,0.0,538182.0,129555.0,-1.6949052,-0.24454427,7088.1035,0.0,0.0,4193.9663,1009.48114,768491.0,0.0,6933,67960.2094067952,327985.06
EE,2022-06-20,671653.0,660585.0,333891.0,947412.0,1331298.0,1.6365862,-0.24684565,4925.0454,6368.853,2481.1187,7383.0303,10373.356,0.0,0.0,4614,67620.37262121546,327985.06
EE,2022-06-27,615458.0,727606.0,1345.0,678523.0,115087.0,-1.8008535,1.2903291,4512.983,7015.018,9.994594,5287.6216,896.74774,703519.0,0.7625113,7851,67042.07637914053,327985.06
EE,2022-07-04,692773.0,0.0,70901.0,1179982.0,341170.0,-0.050383776,-0.26462692,5079.9126,0.0,526.86,9195.411,2658.3665,0.0,0.0,4586,67707.6637661589,327985.06
EE,2022-07-11,135794.0,0.0,0.0,797221.0,903507.0,-0.28036553,-1.2485439,995.7398,0.0,0.0,6212.616,7040.0464,318915.0,1.2188604,8146,67435.98669813978,327985.06
EE,2022-07-18,370660.0,652618.0,0.0,568824.0,0.0,-1.2518282,0.13238752,2717.9473,6292.041,0.0,4432.7544,0.0,0.0,0.0,7166,67537.42139788328,327985.06
EE,2022-07-25,417956.0,0.0,0.0,463688.0,0.0,-1.2580664,0.2938236,3064.7559,0.0,0.0,3613.4465,0.0,189632.0,0.3342754,7965,67749.41610688575,327985.06
EE,2022-08-01,893311.0,261533.0,458318.0,1435784.0,496736.0,0.7006477,0.9623687,6550.402,2521.5002,3405.7266,11188.836,3870.523,524332.0,0.0,7054,67511.58097814956,327985.06
EE,2022-08-08,758849.0,0.0,0.0,599461.0,0.0,-2.198828,0.96645224,5564.4297,0.0,0.0,4671.504,0.0,405660.0,0.030926466,8349,67750.23279508943,327985.06
EE,2022-08-15,843319.0,478140.0,0.0,1356440.0,401376.0,1.7162938,-0.8353652,6183.8247,4609.8584,0.0,10570.521,3127.4863,146169.0,0.17083693,4926,67644.04308014353,327985.06
EE,2022-08-22,106195.0,513198.0,96320.0,1463347.0,405965.0,0.30377325,1.889312,778.69855,4947.8604,715.74664,11403.63,3163.2434,607125.0,0.3138334,4295,67374.61021731219,327985.06
EE,2022-08-29,349834.0,295104.0,0.0,787653.0,1212637.0,0.8554126,-0.097308636,2565.2358,2845.166,0.0,6138.054,9448.76,0.0,0.0,3975,67991.84763782608,327985.06
EE,2022-09-05,544137.0,286585.0,295011.0,1949106.0,573171.0,-0.20615768,0.66040057,3990.006,2763.0322,2192.2046,15189.072,4466.098,653758.0,2.1336129,3121,67634.4149336762,327985.06
EE,2022-09-12,265690.0,0.0,0.0,1086047.0,524431.0,-0.3985477,1.0685471,1948.2312,0.0,0.0,8463.391,4086.32,763643.0,0.0,8258,67621.60440301026,327985.06
EE,2022-09-19,0.0,117354.0,0.0,1073809.0,871463.0,1.087102,-0.049650848,0.0,1131.4371,0.0,8368.022,6790.3623,390582.0,0.21199983,1136,67709.69536243415,327985.06
EE,2022-09-26,563553.0,0.0,0.0,1301377.0,0.0,-0.6775491,-0.31701732,4132.378,0.0,0.0,10141.423,0.0,0.0,1.1659405,6713,67910.45554651911,327985.06
EE,2022-10-03,535858.0,194841.0,0.0,1464426.0,542500.0,0.34490186,-0.39285827,3929.2983,1878.5072,0.0,11412.038,4227.112,29067.0,1.2394292,5683,67363.92240102687,327985.06
EE,2022-10-10,1257006.0,589218.0,672874.0,1903255.0,931393.0,1.7794551,0.05398822,9217.277,5680.787,5000.076,14831.763,7257.332,268253.0,1.1040308,4598,67428.42389539415,327985.06
EE,2022-10-17,1389602.0,565626.0,580475.0,1865310.0,758981.0,0.96312594,1.4013478,10189.567,5453.331,4313.466,14536.063,5913.913,538428.0,0.55146396,4138,67369.13975624541,327985.06
EE,2022-10-24,269383.0,793869.0,903792.0,2027205.0,915193.0,1.6840193,0.8062669,1975.311,7653.875,6716.01,15797.685,7131.103,471622.0,0.6121434,4507,67729.32625202421,327985.06
EE,2022-10-31,286706.0,495387.0,481226.0,1093796.0,468260.0,0.37226427,1.3595271,2102.3357,4776.141,3575.954,8523.778,3648.6404,196377.0,0.0,6002,67770.2484055688,327985.06
EE,2022-11-07,1359672.0,1064023.0,175768.0,1955168.0,1229603.0,2.0760841,2.610557,9970.098,10258.492,1306.1188,15236.312,9580.958,1261651.0,0.64664334,3691,67636.87174777653,327985.06
EE,2022-11-14,956446.0,1120022.0,1696983.0,2194206.0,1821710.0,2.9944022,1.8271297,7013.3535,10798.391,12610.152,17099.098,14194.603,1288481.0,0.77852315,2327,67288.12226159383,327985.06
EE,2022-11-21,494787.0,410581.0,13063.0,1217387.0,57581.0,0.28824878,0.08276868,3628.136,3958.5066,97.07017,9486.903,448.66608,304176.0,0.75274545,5679,67606.92426381193,327985.06
EE,2022-11-28,0.0,0.0,0.0,1399932.0,682386.0,0.11558354,-0.34490165,0.0,0.0,0.0,10909.447,5317.0913,0.0,0.43067586,7124,67793.14604797355,327985.06
EE,2022-12-05,533963.0,146226.0,621706.0,1713313.0,679986.0,0.5034398,1.2557623,3915.4028,1409.7987,4619.8506,13351.575,5298.391,527443.0,0.0,6741,67602.10850320595,327985.06
EE,2022-12-12,490828.0,604258.0,0.0,1102925.0,505333.0,0.8685677,-1.0000939,3599.1057,5825.7915,0.0,8594.919,3937.51,316445.0,0.517327,5071,67532.46389800227,327985.06
EE,2022-12-19,213203.0,295424.0,939229.0,1792474.0,1457560.0,2.060004,-0.12535033,1563.3586,2848.2512,6979.3394,13968.464,11357.179,57920.0,0.0,5520,67341.49384812753,327985.06
EE,2022-12-26,246623.0,56117.0,0.0,658492.0,1712104.0,1.6140089,-2.2650223,1808.4181,541.037,0.0,5131.523,13340.563,271022.0,0.7229237,5331,67242.76569358795,327985.06
EE,2023-01-02,689167.0,0.0,0.0,862238.0,201244.0,-0.57400674,-0.9337501,5053.471,0.0,0.0,6719.283,1568.0754,0.0,1.2558105,6394,67353.84203877735,327985.06
EE,2023-01-09,684038.0,211853.0,0.0,1715788.0,520894.0,0.17259543,0.08799848,5015.8613,2042.5239,0.0,13370.862,4058.76,293214.0,1.0489917,5866,67553.94077291219,327985.06
EE,2023-01-16,1215186.0,252629.0,0.0,1122569.0,901303.0,-0.90526366,-0.41357383,8910.623,2435.6548,0.0,8748.001,7022.8735,252809.0,1.168292,7155,67541.26185728735,327985.06
EE,2023-01-23,504271.0,217011.0,354491.0,1838394.0,1307740.0,0.5284102,1.206598,3697.6797,2092.2532,2634.1958,14326.311,10189.794,396687.0,1.5181196,5186,67904.81634822016,327985.06
EE,2023-01-30,290418.0,111579.0,0.0,1693753.0,0.0,-0.196977,1.1963166,2129.5547,1075.759,0.0,13199.147,0.0,0.0,0.0,8134,67375.1198037533,327985.06
EE,2023-02-06,380706.0,194986.0,0.0,886361.0,0.0,-1.3070371,1.2481012,2791.6118,1879.9052,0.0,6907.27,0.0,293646.0,0.0,5791,67208.01932274058,327985.06
EE,2023-02-13,681700.0,821999.0,0.0,536233.0,416559.0,0.16849625,-0.08797228,4998.7173,7925.0825,0.0,4178.7783,3245.791,0.0,0.6895965,3964,67961.86303167042,327985.06
EE,2023-02-20,449596.0,0.0,45154.0,1010566.0,695362.0,0.13288054,0.04409364,3296.763,0.0,335.53598,7875.1797,5418.199,194103.0,0.0,5468,67692.19393671406,327985.06
EE,2023-02-27,617788.0,34077.0,528328.0,1443199.0,687994.0,-0.011149883,0.29687023,4530.0684,328.54425,3925.9656,11246.62,5360.7886,150263.0,0.0,7179,67727.05167413465,327985.06
EE,2023-03-06,514894.0,0.0,0.0,1279727.0,998458.0,0.40150884,-0.96612805,3775.5752,0.0,0.0,9972.708,7779.8965,0.0,0.0,3906,67809.06471845596,327985.06
EE,2023-03-13,753278.0,35092.0,0.0,822654.0,0.0,-2.0314775,-0.43717754,5523.579,338.3301,0.0,6410.8115,0.0,0.0,0.58432794,9727,66702.37120860186,327985.06
EE,2023-03-20,0.0,0.0,0.0,81410.0,0.0,-1.5914894,-2.766957,0.0,0.0,0.0,634.4151,0.0,0.0,0.35581428,10473,67913.39494910343,327985.06
EE,2023-03-27,263809.0,584249.0,45082.0,1308992.0,1066438.0,-1.627353,1.3029975,1934.4384,5632.88,335.00095,10200.766,8309.591,138455.0,0.31333655,4855,68153.20092871127,327985.06
EE,2023-04-03,114206.0,0.0,0.0,134833.0,0.0,-3.0984902,-2.7667248,837.441,0.0,0.0,1050.732,0.0,0.0,0.72027934,8698,67204.47921560977,327985.06
EE,2023-04-10,448379.0,24307.0,0.0,1043215.0,928139.0,-0.39800572,-1.8331144,3287.839,234.34943,0.0,8129.608,7231.977,170089.0,1.9975725,7741,66836.74004131928,327985.06
EE,2023-04-17,1327427.0,544814.0,0.0,2103655.0,1086580.0,0.91304255,-0.17520033,9733.655,5252.678,0.0,16393.447,8466.535,329782.0,2.37593,4741,67883.17411082271,327985.06
EE,2023-04-24,205809.0,0.0,0.0,0.0,553582.0,-0.3252136,-2.076723,1509.1404,0.0,0.0,0.0,4313.462,0.0,0.24572337,5132,68265.76216154372,327985.06
EE,2023-05-01,1236116.0,0.0,517161.0,1462663.0,937886.0,2.1303082,0.25583053,9064.096,0.0,3842.9841,11398.299,7307.925,1069826.0,0.65854883,4963,67386.94153423878,327985.06
EE,2023-05-08,184028.0,0.0,0.0,0.0,40555.0,-2.0653172,-1.2164669,1349.4264,0.0,0.0,0.0,316.00098,49526.0,0.0,6888,67140.2746987711,327985.06
EE,2023-05-15,406815.0,0.0,0.0,228061.0,0.0,-0.6028904,-2.6500473,2983.0618,0.0,0.0,1777.243,0.0,0.0,0.0,6774,67538.30220623518,327985.06
EE,2023-05-22,1170842.0,65394.0,0.0,531935.0,96720.0,-0.9775371,-0.4856693,8585.46,630.4787,0.0,4145.2847,753.63367,0.0,0.24905205,7345,67889.95734755574,327985.06
EE,2023-05-29,197742.0,4478.0,0.0,824770.0,547877.0,0.001226157,-1.7220666,1449.9874,43.173435,0.0,6427.301,4269.009,77595.0,2.2657423,6217,67853.6990911082,327985.06
EE,2023-06-05,773750.0,408715.0,0.0,718112.0,0.0,-1.1368998,-1.4248252,5673.6943,3940.516,0.0,5596.1323,0.0,403975.0,1.0540514,9195,67683.04162924143,327985.06
EE,2023-06-12,383408.0,199401.0,20658.0,511566.0,362854.0,-2.1446705,1.7498032,2811.4248,1922.4712,153.50803,3986.5522,2827.3262,601874.0,0.0,6390,67250.52760626753,327985.06
EE,2023-06-19,316434.0,0.0,0.0,316876.0,0.0,-0.4024508,-1.282038,2320.323,0.0,0.0,2469.364,0.0,0.0,0.0,9555,67539.13239341743,327985.06
EE,2023-06-26,144274.0,0.0,0.0,1277036.0,1389215.0,0.5221252,-0.53380364,1057.9213,0.0,0.0,9951.738,10824.64,833717.0,0.16605723,5135,67599.15560164307,327985.06
EE,2023-07-03,356718.0,0.0,0.0,378623.0,710702.0,0.01301153,-1.4381809,2615.7144,0.0,0.0,2950.5488,5537.727,0.0,0.0,6110,67189.23211931137,327985.06
EE,2023-07-10,667127.0,0.0,55077.0,750333.0,0.0,-0.36209425,0.0745329,4891.8574,0.0,409.27304,5847.2256,0.0,0.0,0.96988386,7401,67383.04707892041,327985.06
EE,2023-07-17,536836.0,472929.0,167866.0,801498.0,262330.0,-0.6617076,0.85350114,3936.4697,4559.618,1247.3995,6245.946,2044.0521,149440.0,0.0,7277,67448.37538572532,327985.06
EE,2023-07-24,0.0,92501.0,0.0,1315924.0,719637.0,0.84764254,-0.3943534,0.0,891.82355,0.0,10254.786,5607.348,709084.0,0.4258634,7207,67210.66512254093,327985.06
EE,2023-07-31,0.0,70410.0,0.0,941644.0,543205.0,0.48439646,0.20766403,0.0,678.8391,0.0,7338.0815,4232.6055,98444.0,0.0,2344,67682.7041547771,327985.06
EE,2023-08-07,728816.0,621204.0,403188.0,2259026.0,83652.0,0.5038425,0.92326504,5344.206,5989.1714,2996.0596,17604.23,651.809,526128.0,1.3158677,4521,67252.41746326778,327985.06
EE,2023-08-14,222222.0,77336.0,0.0,1061957.0,771427.0,0.066447616,-1.7786243,1629.4924,745.6143,0.0,8275.661,6010.891,638327.0,1.9785385,6877,67294.96624373042,327985.06
EE,2023-08-21,664694.0,748022.0,0.0,1262179.0,1074406.0,1.257526,0.60191107,4874.017,7211.8535,0.0,9835.96,8371.677,647682.0,0.0,3559,67519.8221045685,327985.06
EE,2023-08-28,104832.0,0.0,0.0,1232639.0,769840.0,0.73795193,-1.2395403,768.70404,0.0,0.0,9605.759,5998.525,0.0,0.0,3239,67071.92262076582,327985.06
EE,2023-09-04,1261828.0,820836.0,107156.0,1779470.0,1034400.0,0.84896284,0.30685508,9252.635,7913.87,796.2681,13867.126,8059.9536,295531.0,1.0295315,5172,67314.96160574195,327985.06
EE,2023-09-11,741545.0,499541.0,0.0,619792.0,0.0,-0.99298763,-0.09898938,5437.544,4816.1904,0.0,4829.94,0.0,311119.0,0.3726338,8568,67274.67052944566,327985.06
EE,2023-09-18,0.0,503567.0,0.0,496358.0,278392.0,-0.9927334,-0.37737072,0.0,4855.006,0.0,3868.0388,2169.2058,0.0,0.0,6956,67283.38749485929,327985.06
EE,2023-09-25,533405.0,0.0,252853.0,1027976.0,276756.0,0.9335318,-0.27388698,3911.3113,0.0,1878.9315,8010.853,2156.4583,2209.0,0.0,4738,67462.68767775752,327985.06
EE,2023-10-02,542947.0,341969.0,840482.0,1516317.0,1021214.0,1.492459,1.0693009,3981.28,3297.0022,6245.558,11816.416,7957.209,388511.0,0.52447885,3167,67715.59779081529,327985.06
EE,2023-10-09,372120.0,315485.0,0.0,1056711.0,940594.0,-0.19302446,-1.0200707,2728.653,3041.664,0.0,8234.78,7329.0254,85936.0,1.2548158,6466,67037.91531899534,327985.06
EE,2023-10-16,828802.0,731291.0,202124.0,1967364.0,1462060.0,1.1550386,2.4753642,6077.3755,7050.546,1501.9681,15331.354,11392.242,1454722.0,0.68535495,6411,67002.51424768718,327985.06
EE,2023-10-23,1287584.0,380951.0,0.0,2119914.0,1382666.0,1.7698048,0.9376631,9441.497,3672.8367,0.0,16520.152,10773.611,1142978.0,1.9584221,3586,67627.52033036995,327985.06
